st;course1_1;course1_2;course1_3;course1_4;course1_5;course1_6;course1_7;livingparent
243410;8,7;5,5;5,8;8,7;9,92290277136128;5,72773242263507;5,74063817173578;0
244082;5,8;4,9;9;5,8;4,38409182639543;5,72805834773247;7,30191478373545;0
244606;7,7;5,8;3,5;7,7;5,54058805728573;5,73018629914923;4,01455513395279;0
244206;6,8;5,2;5,6;6,8;7,62474139661286;5,75031424850072;7,35970874172743;0
244378;7,4;4,4;1,9;7,4;7,91581784622424;5,76310086156208;3,51624228996619;1
244014;5,4;5,3;6,6;5,4;6,51271309723306;5,76538993360207;5,85730497613899;1
243789;8,6;5,6;,6;8,6;8,45160884736379;5,77342141783715;1,60234611704667;1
244710;8,8;4,3;4,4;8,8;9,92290277136128;5,77515707606842;4,02370344700435;1
244054;5,7;6,5;8,4;5,7;6,65245135450551;5,77813318016883;8,48881133633082;0
243738;7,1;4,1;4,8;7,1;6,52432928152089;5,78034394768108;4,08382910904766;0
243628;6,8;4,6;5,9;6,8;7,56638813282757;5,78431667144011;5,40312980764127;1
244518;8,3;5,8;7,2;8,3;7,49563391770086;5,78517523080695;6,57995923382485;0
244191;6;4,5;6,1;6;5,68981283277298;5,78652297597098;6,54181866752387;0
243376;9,3;4,5;7,8;9,3;9,92290277136128;5,79138215737604;9,00715886874003;0
243808;5,4;4,2;6,3;5,4;4,17713404018288;5,79364329226269;6,23587675292666;1
244229;2,9;6,8;2,8;2,9;3,70452896799472;5,79422008946574;2,71696398517505;0
244648;6,3;4,9;5,1;6,3;4,66397166480816;5,80263925686443;7,04582481564899;1
244188;7;6,8;4,6;7;7,24032556070591;5,80627269930174;4,73099412377744;0
244079;5,3;4,6;5,3;5,3;6,15684816509149;5,8078075855743;5,53870332874277;0
244071;6,7;5,6;6;6,7;7,1540797055914;5,80881420360028;6,2904774498538;0
244692;6,7;6,3;4,9;6,7;7,45642415643215;5,8088428266799;3,33073901289742;1
243887;5,6;5;5,3;5,6;6,02838996911805;5,81100260015681;6,16671339195119;0
243977;8,1;7,2;8,8;8,1;7,30342021336199;5,81187765801319;9,80555005202295;0
244278;6;5,3;5,2;6;7,02997470898419;5,81912983953056;6,03256941192034;1
244226;7,3;6,4;1,4;7,3;8,03196065715257;5,81978261510558;,751755655491439;1
244421;10;4,5;6,1;10;9,31125583089361;5,82002834483348;4,54544556036697;0
244110;4,9;5,7;4,5;4,9;4,17187365169803;5,82065422956909;3,65549995783966;0
243578;7,6;4,8;4,7;7,6;5,95234212290459;5,82639620730922;4,72148683929563;0
243279;6,9;7,3;6,2;6,9;6,42402753152861;5,84030176023457;4,12856368353114;0
244181;7,4;6,9;7;7,4;6,5347002432832;5,84385019692118;7,74493559379801;1
243759;4,7;5,7;5,5;4,7;4,04205957777064;5,84455217538553;4,25790936024042;0
243879;6,5;5,5;3,6;6,5;7,99274447373455;5,84606461647762;5,04663885490002;1
244274;7,7;5,2;1,2;7,7;8,54505290812602;5,85404700899698;1,50632781522774;0
244149;6,1;6,4;7,1;6,1;6,16305743501121;5,85577341598039;7,8491951764399;1
243857;8,9;5,3;5,7;8,9;8,63086786920916;5,8626191327102;5,43889238997824;1
244634;9;4,6;2,3;9;8,52817418468038;5,86746656825497;4,31786422739781;1
243402;4,2;4,9;2,5;4,2;6,7105241553958;5,86801508152212;1,59861796125986;1
244407;8,2;6,4;4,8;8,2;8,51069130526309;5,87425195657973;4,17165629856352;1
243561;7,1;6,9;3,9;7,1;6,88407993629718;5,87727308005154;4,54890871967192;0
243481;4,1;7,2;4,4;4,1;3,60649211922762;5,87806450505768;3,0421627281602;1
243811;9,9;4,9;5;9,9;9,92290277136128;5,87947110213577;5,15647982299187;1
244731;7,1;6,6;5,4;7,1;7,18893129408555;5,8800951614512;4,83853965018032;1
244005;9;5,7;4,3;9;8,74401196499861;5,88236947571628;4,53083083982839;1
244171;9,8;5,7;2,6;9,8;9,36704453540519;5,89318623946867;2,65604367823573;0
243827;6,2;5,6;6,5;6,2;5,33741053399582;5,90411890991476;6,45438787446487;0
243924;7;5,6;6,8;7;6,11354560151084;5,90879054860626;4,8230685320624;1
244051;5,4;3,9;6,8;5,4;5,15082458193998;5,92240308164226;7,89699411874252;0
244701;10;5,1;4,9;10;9,92290277136128;5,92712626532046;4,47574043492806;0
243683;6,3;5,6;8,2;6,3;6,68060770226136;5,93143890102411;9,92338562395557;1
243766;9,4;4,1;3,2;9,4;9,92290277136128;5,93673357411231;2,91716498404009;1
244651;5,4;3,9;2,8;5,4;5,25552680753391;5,93747900785329;3,20423047693884;0
243975;3,1;5,3;4,8;3,1;2,26094239430774;5,94638024437913;4,13651218038403;0
243256;6,4;5,8;7,9;6,4;6,98001627301179;5,94997970503452;7,49789540988515;1
244371;6,8;6,1;5;6,8;5,6204708380821;5,95042059225109;5,35531539775685;1
244494;8,8;5,9;3,3;8,8;8,70425839756973;5,95060578618077;2,38958163961844;0
243926;5;5,8;4,3;5;5,36718249468588;5,95644122740847;2,74953126608758;0
244244;7;4,8;8,6;7;8,71372429428327;5,9585077529875;8,83955339882459;0
244612;8,2;5,1;5,3;8,2;9,07896130698213;5,95960882077465;4,52462238770747;1
243302;6,4;6,2;2,1;6,4;8,64011516255153;5,9623968939386;2,13795654817518;1
243514;6,4;5,7;6,4;6,4;7,12679542487611;5,9707304754194;7,02911178391999;1
244255;4,3;5,3;7,4;4,3;3,06031757431906;5,97659573177592;5,92576352170572;0
244681;5,6;7;5,1;5,6;6,2649161749363;5,98693731036824;5,4299480026099;0
244695;9;4,8;2,6;9;7,5090919293656;5,9883915613053;1,10425720360997;1
243595;4,5;7,5;3,2;4,5;4,63266478047146;5,99165127235271;2,79431116353041;0
244309;6,9;7,6;6,6;6,9;5,69029489655197;6,0088344959477;5,58709501356078;0
244405;6,6;6,1;3,9;6,6;8,46297147745536;6,00923061846338;4,65670024817481;0
243303;4,5;6,3;3,4;4,5;5,08802366985546;6,01223152206002;3,73085106164297;1
244456;9,3;6,3;6,2;9,3;8,7031431535899;6,01424770542746;6,94734906247928;0
243447;5,6;7;7,9;5,6;5,31803221812547;6,0219197278014;6,57349920499027;0
243522;6,7;7,9;3,2;6,7;5,41992119705288;6,02457290077685;4,32447972754456;0
244223;6;4,6;5,1;6;6,20587031211825;6,03951945697411;4,32153798380334;1
244003;7,1;5,2;5,8;7,1;7,73954834965628;6,04164558277238;6,49405333604389;0
244705;6,9;6,1;6,5;6,9;7,04282458882436;6,04309024580963;5,44394980330143;0
244535;6,9;6,7;7,8;6,9;6,72134123122417;6,0431632465691;8,67343822853734;1
244011;8,8;5,1;2,6;8,8;8,91094740682844;6,04818832108256;,210358567851761;0
244295;8,3;5,8;7,3;8,3;7,57818832672643;6,05098643526657;6,35632287447176;0
243603;5,8;5,9;6,9;5,8;5,26062377539095;6,05731273910409;5,92333936306898;1
243273;5,8;5,5;4,8;5,8;4,55784307488845;6,06246786440559;4,05987487104033;1
243906;7;6,2;5,9;7;6,72821271601633;6,06253450961556;7,35121018303868;1
243385;4,2;6,9;3,2;4,2;6,25408543824948;6,0657195934268;2,81859690836735;0
244221;9,3;7;3,6;9,3;8,52780268055223;6,06866667841446;2,80781985839815;0
244479;5,6;6,2;7,2;5,6;5,24891489939602;6,0741108092206;6,42564330736367;0
244409;1,4;6,3;4,5;1,4;1,78120094623518;6,07460246587347;4,6135560306569;1
243702;6,2;5,6;3,4;6,2;6,63536092273565;6,07494919293742;3,68883709790812;1
243761;6,6;4,9;4,6;6,6;6,88828922981411;6,07501819911002;5,74164595761609;1
244632;7;6,2;5,2;7;7,42705077584046;6,07666280991864;5,80678113167051;1
244410;9,5;5,2;4,5;9,5;9,92290277136128;6,07976707682121;5,12493021266174;0
244680;3,4;5,7;6,2;3,4;5,17715178596233;6,08755468363658;6,45362628853785;0
244063;7,6;6,4;7,6;7,6;8,17288138150247;6,09164805252366;7,95032587284584;0
243434;5,2;6,8;6,5;5,2;5,09541343347956;6,09319381339801;5,68650351094042;1
243938;4,7;5;5,5;4,7;4,23671175091979;6,09678821104787;5,07264783906263;1
244217;8,1;5,3;3,4;8,1;7,30554778917199;6,10416964811701;3,96592992905605;0
243617;7,1;5,2;6,8;7,1;5,01720263669649;6,10714612429148;9,90763609434323;0
243407;8,3;5,3;4,1;8,3;8,30842831322313;6,11977753095296;3,67085721127373;1
244086;9,9;6;9,2;9,9;9,92290277136128;6,12898122866054;10,0012260346362;0
243912;5,2;5,7;4,9;5,2;4,0851518232554;6,13131887707516;4,59856799935948;0
243292;6,9;4;6,4;6,9;6,46610828538141;6,13660618621225;6,53768012805036;0
243349;5,7;6,6;8,9;5,7;7,06735445615315;6,13873265870572;9,60914699976681;0
243406;5,4;6,8;2,6;5,4;5,54873499029476;6,15583399286035;2,23794341650026;1
244140;9,4;6;4;9,4;9,52779806062786;6,15711837743574;4,19851987740187;1
243642;5;7,1;5,8;5;2,64115736414508;6,15771682383679;5,35702071521579;1
244595;5,2;4,4;1,8;5,2;5,86488308393893;6,1631859640988;0;0
243894;5,3;5,4;3,1;5,3;6,19042009269235;6,16339624692185;3,28359673978368;0
244399;7,5;4,4;4,9;7,5;7,3837427187601;6,16404496542834;3,67053219206226;0
244207;8,9;5,8;,7;8,9;8,20292374894358;6,16548706890676;1,11089688668843;1
244590;6;5,6;4,9;6;4,80630977686365;6,16725975690143;5,90718721429569;1
244565;6,2;6,1;2,7;6,2;6,70692467771854;6,17145720262431;2,04324960321026;0
243575;6,6;6,8;3,2;6,6;5,06187322958101;6,17375823846765;3,82878323451697;0
243252;5,1;7,5;3,8;5,1;5,2902769860944;6,18404135521024;4,83599560930951;1
244062;5;6,3;4,9;5;5,78402954965363;6,18522761247716;5,42863060869252;1
244248;8,6;5,7;6,3;8,6;9,49078890139998;6,19829010237046;6,46076658856344;1
244501;5,3;6,6;4,7;5,3;6,1030573106766;6,20058223844276;6,16369244553536;1
243238;8,8;5,9;2,9;8,8;7,721027790854;6,20293343571252;2,95394935675328;0
243962;8,2;4,6;6,5;8,2;8,13336460477427;6,20312029926069;6,65772447772984;1
243883;6,6;6,1;3;6,6;6,03474132429529;6,20591803937687;2,82676521337607;1
244091;8,2;6,1;7,7;8,2;6,97034279487727;6,21097480653546;5,27606561651632;0
243913;7;4,7;4,4;7;7,21023346206651;6,21954967837996;5,11169987070724;0
244659;9,6;6;3,1;9,6;9,92290277136128;6,22468257334735;3,72635127825573;1
244289;9,9;7,1;2,6;9,9;8,39947120578394;6,23825534286265;3,64024892381527;0
244663;6,1;5,7;1,2;6,1;6,55726972063064;6,23915169737735;,949076193947624;0
243959;7,1;5,2;2,7;7,1;6,01811908758751;6,23982936669454;2,25740657784194;1
244383;6,8;6,4;4,1;6,8;5,41621744255134;6,24430332627703;4,45411063892001;1
244275;5,5;5,8;7;5,5;6,65906383943146;6,25105759604007;6,33159465543172;0
244491;4,3;4,5;7,2;4,3;4,79200907851003;6,25595496949016;8,69158040761271;0
243260;6,2;5,7;7,4;6,2;6,31201700111138;6,26107056761676;9,07350563813823;0
244341;3,4;7,9;5,2;3,4;3,71605866761961;6,26350182606394;5,85010015542774;1
244509;8,9;5,2;6,4;8,9;8,14631595249604;6,26494614646124;6,83262561956687;1
244562;8,1;4,6;4,4;8,1;8,30157657828386;6,27017326013592;3,67515307746335;0
244601;6,7;6,7;1,2;6,7;4,18007255398248;6,27036035960009;2,04924477175449;0
243364;6,2;5,9;8,1;6,2;4,56493035672568;6,28545891515254;8,00613977970017;0
244157;6,1;5,1;5,3;6,1;6,53617641816197;6,28630552847133;3,73905987226192;1
244507;7,4;5,6;10;7,4;9,20844270225236;6,29747836550377;9,5202176863553;1
243287;8,3;5,7;4,6;8,3;8,71052730776063;6,30650760167847;5,83492187720144;0
244258;10;7,4;8,1;10;8,98145241410668;6,30703990970746;7,72707448398461;1
244464;5,8;6,6;4,1;5,8;6,0599551312467;6,3074974729426;3,34591958742127;1
243832;7;5,5;8;7;6,33027970772515;6,31200334479492;8,6055277448397;0
244686;4,3;6,1;2,5;4,3;6,08902197691013;6,31221341709122;1,43370533201505;0
244500;7,5;4;5,9;7,5;8,44894287574781;6,31450257101143;8,21145420480856;0
244266;9;5;5;9;8,10410182394885;6,32027187120572;6,72291716217719;1
244702;7,4;7,6;6,8;7,4;7,27089496092711;6,32114200294481;5,40952868095399;0
244723;6,4;5,6;8,8;6,4;8,32378511701278;6,32573262885573;8,33748650357671;1
243333;4,9;5,7;5;4,9;6,33918529629276;6,33836650945016;6,78191345481257;1
244537;8,3;5;8,5;8,3;7,02298220844736;6,34659265039355;8,17936785844236;0
243383;5,4;6,2;3,4;5,4;5,59082571310585;6,34925540405907;2,95104144112696;1
243352;6,1;5,9;8,4;6,1;5,45390243574099;6,35450308028942;7,91486913499065;1
243278;6,6;7,2;3,8;6,6;6,55234755216098;6,36390754394773;3,30698409646387;0
243728;4,9;6,3;2,9;4,9;5,65996924703287;6,37075334971052;2,70733006473725;1
243828;6,6;5,7;3,4;6,6;6,36682150482699;6,37562097279309;2,96162577114167;0
243905;5;5,2;2,6;5;6,03122526511976;6,39325416686884;2,09581858865182;0
243474;4,7;7,4;,2;4,7;3,93401048081319;6,39333529131677;1,10603227645631;1
244020;10;7,5;8;10;9,92290277136128;6,39402717765639;7,42847390357233;0
244352;8,4;6,2;7,3;8,4;9,30036922933496;6,40352019818695;5,11241547580242;0
244351;8,3;6,2;3,5;8,3;8,18248004311632;6,40505934776491;1,89500906242241;1
244376;6;6,1;5,6;6;6,3950097926027;6,40564197312806;6,97190791349149;1
243301;7,2;7,7;3,6;7,2;5,47290181805898;6,40943645013088;4,36431888049688;1
244347;7,1;4,8;4;7,1;6,64128309236973;6,41179359689468;4,89844807761147;0
244592;9,7;7,2;4;9,7;9,27316921311528;6,4155762638307;5,25188057056238;0
244081;7,5;5,7;3,6;7,5;7,83776341497327;6,41750795177071;2,95884011869341;1
244200;5,6;6,8;4,3;5,6;5,47350158822744;6,42397436974858;3,36486654212435;0
244502;8;5,8;9,4;8;6,98432619932441;6,42926682978146;9,19477888948085;1
244602;7,7;4,8;4,8;7,7;6,26752190424565;6,42966261307031;3,72181962413859;1
244176;7;6;10;7;8,14039667517347;6,43218371059838;9,57800366881958;0
243799;6,1;5,6;4,1;6,1;6,82270859556582;6,43222030442832;3,28698353542028;0
244515;8,8;5,5;4,9;8,8;8,29025907178588;6,44137030955362;4,94858809914498;1
243963;8,5;6,5;4,3;8,5;9,70420485830966;6,44300700342226;3,58851267726802;0
244130;8,2;6,4;4;8,2;8,03241438767417;6,4544032884562;4,45400896882967;1
244097;1,4;6,6;3,9;1,4;0;6,45821000197007;1,45449849922556;0
244395;9,9;5,2;2,4;9,9;8,94020680073558;6,46306966717424;3,40761954813383;0
244080;4,1;5,6;5,1;4,1;5,15713942349029;6,46493359663519;4,42940971967923;0
243255;7,2;5,1;3,1;7,2;7,07822693529621;6,46948026821971;4,36793512672054;1
243487;5,2;6,3;3;5,2;6,54732198585927;6,46967901153423;3,92808558450037;1
244717;7,7;5,9;6,8;7,7;8,80084605022507;6,47353689097471;7,32666951810686;1
243353;5,6;5,8;3,6;5,6;4,94178981535921;6,48623576315438;3,07849985077314;0
243291;5,6;6,1;6,6;5,6;6,86763008613418;6,49643476245606;6,99933696088544;1
244186;7,5;5,9;7,8;7,5;7,22255729220976;6,49693126832781;6,32076766862793;1
243830;7,5;7,2;8;7,5;7,3374413898958;6,50224077753071;8,63141220638488;1
244324;7,2;4,4;3,8;7,2;6,72119934023015;6,50557060138248;2,78917168423985;0
244307;3,7;7,1;4,6;3,7;3,69414726756966;6,51008307993366;4,80809251651385;0
243420;6,2;6,8;5,9;6,2;8,2168234998337;6,51048158701499;4,483080348935;1
243389;7,8;6;5,7;7,8;7,23573930867444;6,51116194027463;5,68832411638578;1
244513;3;7,3;6,4;3;3,07851271251194;6,52635947316002;6,93850460090884;1
244254;10;6,6;7;10;9,92290277136128;6,53134493733315;6,05424161605296;0
244555;5,7;6,9;5,5;5,7;5,70054712234669;6,53817110923084;5,28714459571682;0
243525;8,2;6,2;5,1;8,2;7,80892918052137;6,54123838939116;5,5779206907544;1
243960;8,2;5,6;5,6;8,2;9,08656165626818;6,54577978022812;5,98689843834003;0
243687;9,1;7;4,2;9,1;9,92290277136128;6,55005897376306;3,51908817389459;0
244300;2,7;6,5;5,4;2,7;4,48500137292116;6,55184183889231;5,56350665950618;1
244475;8,4;7,5;8,2;8,4;9,92290277136128;6,55334724569954;8,05311613622636;1
243752;3,2;6,2;1;3,2;5,20541295528214;6,56357461626244;2,68961038926667;1
243895;10;6,8;6;10;8,32424552600205;6,57015596662075;6,30031304966597;0
243438;9,2;6,6;6,7;9,2;9,60790283028031;6,57554935600877;8,00926360643781;0
244657;9,5;6,4;5,9;9,5;9,25446321085812;6,58414764194085;4,69228533395735;1
244369;6,1;7;2,1;6,1;6,07661454592124;6,58727147403086;1,2014291143443;1
243500;7,6;4,4;2,4;7,6;7,01610008939748;6,58847480499946;2,1279752362853;1
243290;9,8;6,5;7;9,8;9,92290277136128;6,59142901227127;6,70597665094946;0
243379;8;6,5;5,5;8;7,42307001605486;6,59407395782348;3,49099703175359;0
244573;10;5,4;4,1;10;9,31584840399439;6,59578128514828;4,65196574679437;0
244007;6,6;6,1;2,4;6,6;7,21312563353294;6,59940878131642;1,85165086174464;0
243647;5,3;6,1;2,8;5,3;5,42561616562015;6,6025019895335;3,19870381097652;1
244089;6;4,9;6,7;6;5,92995809293854;6,60388152596362;5,75233011360531;0
243236;6,3;6,2;6,2;6,3;8,70107107001716;6,60456083338304;5,05428643212671;0
243891;4,4;7,3;5,3;4,4;4,69415405401157;6,60599841397805;6,86839476463115;1
243515;6,1;7;5;6,1;6,78096482972571;6,61806421504198;7,65926600952053;1
244083;7,6;6,1;6,4;7,6;7,70999460293952;6,61855055316486;4,77433696742669;0
243457;7,8;6,5;7,6;7,8;6,33895287466236;6,62306509177352;8,06376684119868;1
243785;8,8;6,9;7,7;8,8;9,19202157089146;6,63420613526893;8,48021881753388;1
243309;4,2;5,7;5,6;4,2;3,46494049687882;6,63795928334895;5,48014891020602;0
244732;10;7,3;6,8;10;9,21826396997188;6,64718906174751;5,82598947648403;0
243600;5,2;5,7;5,7;5,2;5,70594540433791;6,65068485895413;6,71449515256207;1
243978;7,4;6,9;5,9;7,4;7,40218529148285;6,67312872473504;6,3081024947351;0
243781;3,7;4,3;6,5;3,7;4,84865277292228;6,6764726240276;7,49330092002132;0
244213;5,8;7,3;4;5,8;6,35073919622266;6,68390349682146;3,07591046514586;0
243322;9,4;5,6;8,3;9,4;9,92290277136128;6,6888668175047;6,37842954990237;1
243836;6;6,1;5,9;6;6,97047723701051;6,69379599264311;5,42828429684429;1
244533;8,4;4,4;2,1;8,4;8,61779428555385;6,69633346500095;2,54158652795628;0
244293;9,8;6,2;3,1;9,8;9,92290277136128;6,69715142878343;3,6745495609285;1
244012;6,8;8,1;,6;6,8;7,20246947593954;6,70777419485462;1,19100475985825;0
243317;6,9;4,7;4,2;6,9;5,93213042463891;6,71040981191717;4,54279156556958;1
244614;10;5;7,2;10;9,68194094068576;6,71962460337018;6,21452763007654;1
243300;8,3;6;4,5;8,3;5,7299188375656;6,7351087125383;4,71619237471803;1
243537;6,6;5,3;5,7;6,6;6,25902279247726;6,7370983598949;4,64634759166613;0
243527;4;7,6;9,2;4;4,52810827443809;6,74470431562419;9,13021441565812;1
244216;7,3;5,9;7,4;7,3;7,99881586173865;6,74562108297694;5,28646116765047;0
243939;6,8;6;4,8;6,8;7,73973593125675;6,75090470216142;3,12225245466856;0
243269;6,6;7,6;6,3;6,6;6,59610115649771;6,75527776972397;7,1460749146865;1
244336;7,5;5,8;6,9;7,5;7,04211217431607;6,75552139666347;7,77860256061381;1
243608;6,4;6,4;4,3;6,4;5,37807980008728;6,75904659147935;4,23176190385238;0
243520;7,9;5,4;6,1;7,9;7,02971934035111;6,76275151403405;6,0836501044367;0
244728;7,2;6,4;7;7,2;5,50053936869861;6,77470060524322;6,40915652737949;1
243922;6,7;7,5;3;6,7;7,01109283483681;6,77801234266844;3,31684996083039;0
243846;4,1;6;4,6;4,1;2,66307466484581;6,79826352439978;5,43300678981585;1
243979;10;4,7;5,2;10;9,92290277136128;6,80606523676631;6,36956554361366;1
244250;10;6,4;7,2;10;9,76686396128543;6,80738250316922;7,68566184597459;1
243564;9,6;8,2;5,1;9,6;9,45870429305755;6,81680418505194;5,67388868128829;0
244458;8,1;4,5;6,8;8,1;8,33450093932042;6,81866359607358;6,45935113180187;1
243246;10;6,7;6,5;10;9,92290277136128;6,81900112770451;5,37935138393;1
243342;5,5;5,3;2,8;5,5;6,24605469954199;6,82043420978377;3,6984348145611;0
243955;5,3;5,4;5,5;5,3;6,26893144148461;6,82297043300042;5,05123413910295;0
244432;7,3;6,5;5,4;7,3;7,45106959736023;6,8255044640611;4,31941126998843;0
243588;7;5,8;7,7;7;6,01846531486525;6,83197131780966;8,70024410385833;1
243751;6,5;7,3;4,9;6,5;5,13205342812666;6,85041607305648;4,71220970087405;0
243499;3;6,1;7,2;3;3,24344595648364;6,8548280303254;6,66449247419886;1
244346;5,9;7;5,4;5,9;5,15594444454713;6,85841589960189;5,88713504698149;1
243987;5,6;8,3;5,3;5,6;6,78352041377484;6,8678345499424;7,47677013616566;0
243384;9;7,1;4,9;9;9,4749846945309;6,86889717522613;4,22076022759353;0
243818;6,5;7;1,3;6,5;5,63876168342257;6,87783453761724;,988618636386555;0
243429;7;6,9;5,1;7;7,74421330330093;6,89337195810602;4,49765722036302;1
244640;6,2;5,8;2,4;6,2;7,36222329410191;6,90162598421835;1,81796019997209;0
243592;6,1;6,3;4,6;6,1;7,70314181424529;6,90568493990785;5,10925352342905;1
243854;10;7,8;3,2;10;9,92290277136128;6,9078676556348;,317605870364885;1
243318;5,4;6,1;2,9;5,4;6,28780314028155;6,90867874857334;2,53097091258153;1
243395;6,1;8,5;3,9;6,1;6,26202286269851;6,90888212029784;5,30436317262477;1
243326;5;5,5;4,6;5;5,82063648311766;6,91902982752823;3,41223015062739;0
244006;4,6;6,2;7;4,6;6,44678867492285;6,92201530176741;6,96985697724575;1
243631;10;6,8;1,2;10;9,92290277136128;6,92867133609579;,0765151574457936;1
244308;7;7,5;7,1;7;8,59390206551225;6,93570662443603;6,55484588462271;1
244618;9,7;5,7;4,4;9,7;9,92290277136128;6,94734514404837;4,60935572225519;1
243570;4,6;5,7;3,7;4,6;4,51904182279927;6,94887963257352;3,98736668956237;1
244265;4,4;6;2,1;4,4;4,55732121153411;6,97663586586866;1,99165529361494;1
244150;7,6;6,9;5,8;7,6;7,44777339284945;6,97905631829334;5,32361088641024;0
244093;8,4;6,2;2,6;8,4;9,22699569842482;6,97969076530883;2,30141346805273;0
243731;7;8,1;5,6;7;8,12852973499114;6,98902653012435;6,07196543229227;0
243605;5,5;7,1;2,7;5,5;5,8599603461441;6,99874598823878;3,40352063076593;0
244292;3,5;7,2;6,9;3,5;3,16550933058467;7,01506629877182;7,30290332640589;1
244393;8,8;5;4,6;8,8;8,40781003478581;7,01635703519356;5,19076974877265;0
244581;6,3;5,8;3,1;6,3;5,89377215188443;7,02308722905152;4,20963400523799;0
244669;4,2;6,1;2,7;4,2;5,22627790994067;7,02532126798661;2,95742347855925;1
243462;6,2;6,3;4,4;6,2;6,14644697966394;7,06531249049202;4,67623721010633;0
243593;5,3;6,3;6,6;5,3;4,0086327774234;7,07176377043471;9,25480782395076;1
243433;4,9;8,4;7,6;4,9;4,55808592561611;7,08076151935093;8,45061482558298;1
244511;6,8;7,2;6,3;6,8;6,80772221315884;7,09884822187705;4,58921531416078;1
244364;8,9;5,9;7,2;8,9;9,30676372661793;7,09995743180364;8,34492652706569;1
243888;8,7;6,3;8,1;8,7;9,92290277136128;7,11435053140154;8,63177448973869;0
243281;3,1;7,1;6,2;3,1;2,75767009930402;7,12737030776202;6,86153843310335;0
243476;5,5;7,1;1,5;5,5;5,28248651412543;7,15388470844223;,253254196026343;0
244333;5,2;6,1;6,9;5,2;4,44097775353225;7,1861230090544;9,04102549098749;1
244135;4,3;8,3;3,8;4,3;3,96769707362942;7,190478009461;2,77415160418484;0
244539;7,1;5,8;6,4;7,1;6,82261186820526;7,19158067382252;6,25725349392395;0
244173;8,9;6,8;5,1;8,9;8,96371603078666;7,1987455606382;2,48681193769024;0
243507;8,1;8,6;,8;8,1;7,69978959833919;7,19967977789965;1,01292210111579;1
244219;8,6;5,3;5,4;8,6;8,06734815188643;7,21156598239766;6,03730062605222;0
243721;7,7;7,3;4;7,7;8,10418848721229;7,22277076931355;5,29735009212423;0
243777;10;6,6;5,7;10;9,92290277136128;7,23092945128974;4,43675058590883;0
244203;6,5;6,2;5,1;6,5;6,92789485787145;7,24496409190506;5,37951512214047;0
243618;5,2;5,6;9,5;5,2;4,75821383800922;7,26620593179586;10,0012260346362;1
244718;5,2;5,8;3,9;5,2;5,68575254364939;7,26869986140662;4,38937622168102;0
244328;6,6;7,3;4,9;6,6;7,59209655123939;7,27872185373266;4,41117253262769;0
243991;9,8;7,3;7,5;9,8;9,58458592673604;7,28032034035227;7,76698644883732;0
244166;8,6;7,1;2,1;8,6;8,00947866670603;7,28093731084651;,93596225057343;0
243591;9,4;7,8;5,8;9,4;9,92290277136128;7,28198397634089;6,00306465275949;0
243599;6;7,5;6,9;6;5,83666413803653;7,28478590635279;5,41689969332081;1
244090;9,2;7,6;7;9,2;9,92290277136128;7,28606053094028;8,27611910540444;1
244579;5,1;4,1;3,8;5,1;4,18083234772041;7,29165620134743;3,95256624712428;0
244260;7,1;7,8;5,3;7,1;7,38602591588173;7,29200375559217;4,9249814495086;1
243804;7,3;6,6;8,4;7,3;7,07025564970683;7,29486045619738;9,33989823883534;1
243336;9,6;7,3;6,6;9,6;9,92290277136128;7,30895880939468;6,62268168584092;1
244286;6,4;6,3;6,8;6,4;7,43846800490959;7,31086299849457;6,77254251340272;0
243398;10;7,9;5;10;9,92290277136128;7,3128634468664;5,43841508634787;1
244198;9,4;6,6;5,2;9,4;9,92290277136128;7,3179858190306;5,96284762326765;0
244174;5;7,8;4,1;5;3,29690035636676;7,34094490742544;3,94439830159093;0
244722;7,8;6;7,5;7,8;6,61245624294472;7,34498303781787;8,37552775553669;1
244547;8,2;7,8;2,6;8,2;7,60401928240784;7,35199675563422;2,16248407645368;0
244290;1,6;6,3;5;1,6;1,58292130573862;7,3557461110017;3,10395916741362;1
244170;6,7;7,4;8;6,7;5,91001453307804;7,35633502176825;9,29621443590787;0
244078;5,3;6,4;4,2;5,3;5,21548525290183;7,35885111587266;6,34330510209202;0
243541;8,1;6,6;5,9;8,1;6,88875643045437;7,35934777649398;6,43152211463395;1
243778;4,3;5,9;5,1;4,3;4,6251113264354;7,36152521067492;5,13972740810545;1
243965;6;6,8;5,3;6;6,00724489931291;7,36275942522195;7,17503945417226;1
243812;8,7;8;2;8,7;9,83069674658274;7,37167882377543;3,14632076643456;1
243619;5,6;6,5;8;5,6;5,23992491851992;7,39085977446283;7,60302369690155;0
243848;6,4;7,4;4,4;6,4;5,75677691775036;7,41227507700507;5,99629702321059;0
243820;6,6;7,3;3,4;6,6;7,65244601375615;7,41334945954982;2,0097215122737;1
243855;10;6,2;7,6;10;9,47370244606569;7,42555993138834;9,5066131992724;0
243998;6,9;4,9;4,5;6,9;8,01941549865327;7,44754681342355;3,36853372661884;1
243694;7,9;8,1;4,1;7,9;8,10679694333367;7,45125713006261;3,15848980274518;1
243749;9,6;7,6;6,4;9,6;9,92290277136128;7,45655299174012;6,25422155114346;0
243530;9,1;8,4;7,4;9,1;8,11859348119874;7,45783406762256;7,53678535090912;0
244733;8,5;7,5;1,6;8,5;8,27414190927215;7,47484278918374;3,13236380113891;0
